petName,enemyId,templateId,earth,water,fire,wind,initNum,lvupPointSource,baseVital,baseStr,baseTough,baseDex,poisonResist,paralysisResist,sleepResist,stoneResist,drunkResist,confusionResist,critical,counter,lvMin,lvMax,hpMin,hpMax,attackMin,attackMax,defenseMin,defenseMax,agilityMin,agilityMax,skill1,skill2,skill3,skill4,skill5,skill6,skill7,limitLevel,imageId
洛奇安,1142,84,80,0,0,20,23,4.5,25,21,38,6,0,0,0,0,0,0,0,1,64,65,442,611,70,111,112,154,11,50,1,2,-1,-1,-1,-1,-1,-1,100286
洛奇安,1144,84,80,0,0,20,23,4.5,25,21,38,6,0,0,0,0,0,0,0,1,65,66,449,619,71,113,114,156,11,50,1,2,-1,-1,-1,-1,-1,-1,100286
洛奇斯德,2057,1047,0,100,0,0,39,4.5,28,41,24,24,0,0,0,0,0,0,5,0,1,1,76,99,17,23,11,17,8,14,1,2,602,-1,-1,-1,-1,-1,101442
洛斯克,2140,1112,10,90,0,0,28,4.5,50,29,20,15,0,0,0,0,0,0,1,1,1,1,72,89,9,13,7,11,3,7,1,2,-1,-1,-1,-1,-1,-1,101535
洛斯克,2155,1112,10,90,0,0,28,4.5,50,29,20,15,0,0,0,0,0,0,1,1,40,50,478,712,63,110,49,92,23,60,1,2,-1,-1,-1,-1,-1,-1,101535
绿龟,37,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,1,1,18,26,3,5,5,7,0,2,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,128,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,1,2,18,34,3,6,5,9,0,3,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,129,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,3,4,29,49,5,9,8,13,1,5,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,130,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,4,6,34,65,5,12,9,17,1,6,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,265,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,5,7,40,72,6,14,11,19,1,7,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,272,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,20,22,120,188,20,36,33,50,5,19,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,273,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,21,23,125,195,21,38,34,52,5,20,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,274,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,21,23,125,195,21,38,34,52,5,20,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,275,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,28,30,163,249,27,48,45,67,7,26,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,1080,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,6,14,45,126,7,24,12,34,2,13,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,1118,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,53,54,297,433,50,84,82,116,13,45,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,1120,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,54,55,302,441,51,85,84,118,13,46,1,2,-1,-1,-1,-1,-1,-1,100272
绿龟,1122,52,60,0,0,40,14,4.5,19,19,35,8,0,0,0,0,0,0,0,0,55,56,308,449,52,87,85,120,13,46,1,2,-1,-1,-1,-1,-1,-1,100272
马鲁古斯,2009,1014,0,100,0,0,25,4.5,36,30,30,14,0,0,0,0,0,0,1,1,1,1,53,68,8,12,8,12,3,6,1,2,-1,-1,-1,-1,-1,-1,101469
玛恩摩,334,261,90,10,0,0,27,4.5,50,25,15,8,0,0,0,0,0,0,5,0,1,1,65,81,8,11,5,9,1,5,1,2,-1,-1,-1,-1,-1,-1,100355
玛恩摩,1052,261,90,10,0,0,27,4.5,50,25,15,8,0,0,0,0,0,0,5,0,1,1,65,81,8,11,5,9,1,5,1,2,-1,-1,-1,-1,-1,-1,100355
玛恩摩,1053,261,90,10,0,0,27,4.5,50,25,15,8,0,0,0,0,0,0,5,0,55,57,592,758,72,111,50,88,14,50,1,2,-1,-1,-1,-1,-1,-1,100355
玛恩摩,1054,261,90,10,0,0,27,4.5,50,25,15,8,0,0,0,0,0,0,5,0,57,59,612,782,75,114,52,91,15,51,1,2,-1,-1,-1,-1,-1,-1,100355
玛恩摩,1055,261,90,10,0,0,27,4.5,50,25,15,8,0,0,0,0,0,0,5,0,59,61,631,806,77,118,54,94,15,53,1,2,-1,-1,-1,-1,-1,-1,100355
玛恩摩,1369,261,90,10,0,0,27,4.5,50,25,15,8,0,0,0,0,0,0,5,0,82,84,856,1084,104,159,73,127,21,71,1,2,-1,-1,-1,-1,-1,-1,100355
玛恩摩洛斯,337,264,0,50,50,0,25,4.5,51,26,12,11,0,0,0,0,0,0,5,0,1,1,62,76,7,11,4,8,2,5,1,2,-1,-1,-1,-1,-1,-1,100358
玛恩摩洛斯,989,264,0,50,50,0,25,4.5,51,26,12,11,0,0,0,0,0,0,5,0,1,1,62,76,7,11,4,8,2,5,1,2,-1,-1,-1,-1,-1,-1,100358
玛恩摩洛斯,990,264,0,50,50,0,25,4.5,51,26,12,11,0,0,0,0,0,0,5,0,48,50,530,678,65,100,38,72,19,50,1,2,-1,-1,-1,-1,-1,-1,100358
玛恩摩洛斯,1372,264,0,50,50,0,25,4.5,51,26,12,11,0,0,0,0,0,0,5,0,82,84,869,1095,107,161,63,116,31,82,1,2,-1,-1,-1,-1,-1,-1,100358
玛恩摩洛斯,2694,1304,0,50,50,0,27,4.5,48,25,50,16,0,0,0,0,0,0,5,0,1,1,75,90,9,12,15,19,3,7,1,2,-1,-1,-1,-1,-1,-1,100358
玛卡,2637,1247,0,0,100,0,23,4.5,26,44,28,38,0,0,0,0,0,0,2,3,1,1,48,61,11,14,8,11,8,11,1,2,-1,-1,-1,-1,-1,-1,101993
玛卡,2709,1319,0,0,100,0,23,4.5,26,44,28,38,0,0,0,0,0,0,2,3,1,1,48,61,11,14,8,11,8,11,1,2,-1,-1,-1,-1,-1,-1,101993
玛蕾菲雅,1479,718,100,0,0,0,20,5,25,25,25,25,10,10,10,50,10,10,5,5,1,1,34,45,5,8,5,8,4,7,1,2,-1,-1,-1,-1,-1,79,100451
玛蕾菲雅,2547,401,100,0,0,0,20,5,25,25,25,25,10,10,10,50,10,10,5,5,1,1,34,45,5,8,5,8,4,7,1,2,-1,-1,-1,-1,-1,79,100454
玛摩那斯,336,263,70,30,0,0,26,4.5,51,25,12,10,0,0,0,0,0,0,5,0,1,1,64,79,7,11,4,8,2,5,1,2,-1,-1,-1,-1,-1,-1,100357
玛摩那斯,987,263,70,30,0,0,26,4.5,51,25,12,10,0,0,0,0,0,0,5,0,1,1,64,79,7,11,4,8,2,5,1,2,-1,-1,-1,-1,-1,-1,100357
玛摩那斯,988,263,70,30,0,0,26,4.5,51,25,12,10,0,0,0,0,0,0,5,0,48,50,528,677,63,98,38,72,17,48,1,2,-1,-1,-1,-1,-1,-1,100357
玛摩那斯,1371,263,70,30,0,0,26,4.5,51,25,12,10,0,0,0,0,0,0,5,0,82,84,864,1091,104,158,63,116,28,78,1,2,-1,-1,-1,-1,-1,-1,100357
玛那斯,2087,1071,80,0,0,20,23,4.5,28,38,31,27,0,0,0,0,0,0,1,1,1,1,46,60,9,13,8,11,5,8,1,2,-1,-1,-1,-1,-1,-1,101561
玛斯贝卡,1612,779,0,0,50,50,24,4.5,25,35,16,31,0,0,0,0,0,0,1,1,1,1,42,56,9,12,5,8,6,10,1,2,-1,-1,-1,-1,-1,-1,100874
玛斯贝卡,1934,779,0,0,50,50,24,4.5,25,35,16,31,0,0,0,0,0,0,1,1,101,105,754,1038,163,233,91,158,122,189,1,2,-1,-1,-1,-1,-1,-1,100874
玛斯贝卡,2686,1296,0,0,50,50,36,4.5,26,44,16,46,0,0,0,0,0,0,1,3,1,1,74,95,17,22,8,13,15,20,1,2,14,674,623,-1,-1,-1,100874
玛斯特,1627,794,70,30,0,0,21,4.5,37,23,32,12,0,0,0,0,0,0,1,1,1,1,44,56,5,9,7,10,2,5,1,2,-1,-1,-1,-1,-1,-1,100889
玛斯特,1716,794,70,30,0,0,21,4.5,37,23,32,12,0,0,0,0,0,0,1,1,85,95,753,1067,101,170,130,202,35,95,1,2,-1,-1,-1,-1,-1,-1,100889
玛斯特,1840,794,70,30,0,0,21,4.5,37,23,32,12,0,0,0,0,0,0,1,1,80,85,711,960,96,153,123,182,33,85,1,2,-1,-1,-1,-1,-1,-1,100889
玛斯特,1841,794,70,30,0,0,21,4.5,37,23,32,12,0,0,0,0,0,0,1,1,85,90,753,1014,101,162,130,192,35,90,1,2,-1,-1,-1,-1,-1,-1,100889
麦丁布斯,1613,780,0,50,50,0,19,4.5,34,25,28,14,0,0,0,0,0,0,1,1,1,1,37,48,5,8,6,8,2,4,1,2,-1,-1,-1,-1,-1,-1,100875
麦丁布斯,1875,780,0,50,50,0,19,4.5,34,25,28,14,0,0,0,0,0,0,1,1,90,99,746,1056,112,182,122,193,45,106,1,2,-1,-1,-1,-1,-1,-1,100875
毛宝,1604,771,30,0,0,70,22,4.5,26,26,29,24,0,0,0,0,0,0,1,1,1,1,39,52,6,9,7,10,4,7,1,2,-1,-1,-1,-1,-1,-1,100866
毛宝,2183,771,30,0,0,70,22,4.5,26,26,29,24,0,0,0,0,0,0,1,1,96,100,719,990,123,188,134,200,88,150,1,2,-1,-1,-1,-1,-1,-1,100866
梅尔顿,1600,767,100,0,0,0,25,4.5,32,30,27,21,0,0,0,0,0,0,1,1,1,1,50,65,8,12,8,11,4,8,1,2,-1,-1,-1,-1,-1,-1,100862
梅尔顿,1941,767,100,0,0,0,25,4.5,32,30,27,21,0,0,0,0,0,0,1,1,90,95,769,1042,133,198,122,187,72,132,1,2,-1,-1,-1,-1,-1,-1,100862
梅鲁莎,1620,787,0,0,20,80,30,4.5,30,41,20,25,0,0,0,0,0,0,1,1,1,1,60,77,13,17,7,12,6,11,1,2,-1,-1,-1,-1,-1,-1,100882
梅鲁莎,2065,787,0,0,20,80,30,4.5,30,41,20,25,0,0,0,0,0,0,1,1,39,43,367,514,82,118,47,80,41,73,1,2,-1,-1,-1,-1,-1,-1,100882
美拉,2474,1140,100,0,0,0,35,4.5,20,38,53,24,0,0,0,0,0,0,0,0,1,1,66,87,15,20,20,25,7,12,1,2,-1,-1,-1,-1,-1,-1,101760
美拉,2664,1274,100,0,0,0,38,4.5,29,42,54,10,10,10,10,10,10,10,3,3,1,1,82,104,18,24,22,28,3,8,1,2,658,670,21,-1,-1,-1,101760
美拉蛋,2479,1145,100,0,0,0,35,4.5,20,37,52,24,0,0,0,0,0,0,1,1,1,1,66,86,15,20,19,24,7,12,1,2,-1,-1,-1,-1,-1,60,101489
蒙哥拉斯,1631,798,50,0,0,50,26,4.5,39,30,34,11,0,0,0,0,0,0,1,1,1,1,59,74,9,13,10,14,2,5,1,2,-1,-1,-1,-1,-1,-1,100893
蒙哥拉斯,1936,798,50,0,0,50,26,4.5,39,30,34,11,0,0,0,0,0,0,1,1,111,120,1057,1430,167,252,183,270,41,115,1,2,-1,-1,-1,-1,-1,-1,100893
蒙哥拉斯,1943,798,50,0,0,50,26,4.5,39,30,34,11,0,0,0,0,0,0,1,1,121,125,1148,1487,181,262,199,281,45,120,1,2,-1,-1,-1,-1,-1,-1,100893
蒙奇,1947,969,0,0,30,70,23,4.5,26,33,18,29,0,0,0,0,0,0,1,1,1,1,41,54,8,11,5,8,6,9,1,2,580,-1,-1,-1,-1,-1,101412
米恩斯特,1999,1004,70,0,0,30,23,4.5,30,20,33,20,0,0,0,0,0,0,1,1,1,1,43,56,5,9,8,11,4,7,1,2,-1,-1,-1,-1,-1,-1,101459
米鲁多,2059,1049,30,70,0,0,24,4.5,27,35,20,42,0,0,0,0,0,0,1,1,1,1,48,62,9,13,6,9,9,12,1,2,-1,-1,-1,-1,-1,-1,101439
米尼奈巴,2018,1023,0,0,60,40,23,4.5,23,29,16,40,0,0,0,0,0,0,1,1,1,1,39,53,7,10,4,8,8,11,1,2,-1,-1,-1,-1,-1,-1,101478
摩吉摩吉,1633,800,20,80,0,0,28,4.5,56,28,17,13,0,0,0,0,0,0,1,1,1,1,77,94,9,13,6,10,3,7,1,2,-1,-1,-1,-1,-1,-1,100895
摩酷罗,1635,802,50,50,0,0,27,4.5,54,27,17,13,0,0,0,0,0,0,1,1,1,1,72,88,8,12,6,10,2,6,1,2,-1,-1,-1,-1,-1,-1,100897
摩里,1641,808,20,80,0,0,18,4.5,26,22,14,33,0,0,0,0,0,0,1,1,1,1,30,40,4,7,3,5,5,8,1,2,-1,-1,-1,-1,-1,-1,100903
摩里,1728,808,20,80,0,0,18,4.5,26,22,14,33,0,0,0,0,0,0,1,1,85,95,598,894,90,158,65,129,109,177,1,2,-1,-1,-1,-1,-1,-1,100903
摩米索拉,1634,801,100,0,0,0,27,4.5,53,26,21,12,0,0,0,0,0,0,1,1,1,1,72,87,8,12,7,11,2,6,1,2,-1,-1,-1,-1,-1,-1,100896
摩娜西普,355,312,0,0,0,100,25,4.5,23,23,24,28,0,0,0,0,0,0,0,5,1,1,40,55,6,10,7,10,6,10,1,2,-1,-1,-1,-1,-1,-1,100376
莫拉司,1626,793,0,70,30,0,22,4.5,39,26,27,12,0,0,0,0,0,0,1,1,1,1,47,60,6,10,7,10,2,5,1,2,-1,-1,-1,-1,-1,-1,100888
莫拉司,1715,793,0,70,30,0,22,4.5,39,26,27,12,0,0,0,0,0,0,1,1,85,95,776,1094,111,181,114,185,35,95,1,2,-1,-1,-1,-1,-1,-1,100888
莫拉司,1802,908,0,70,30,0,25,4.5,48,36,28,12,0,0,0,0,0,0,1,1,1,1,66,80,10,14,8,12,2,6,1,2,-1,-1,-1,-1,-1,-1,100888
莫拉司,1842,793,0,70,30,0,22,4.5,39,26,27,12,0,0,0,0,0,0,1,1,85,90,776,1039,111,172,114,176,35,90,1,2,-1,-1,-1,-1,-1,-1,100888
莫里卡奇,2635,1245,0,0,80,20,33,4.5,38,60,10,40,25,25,25,25,25,25,3,3,1,1,85,104,21,26,6,11,12,17,1,2,-1,-1,-1,-1,-1,-1,101991
莫里卡奇,2707,1317,0,0,80,20,33,4.5,38,60,10,40,25,25,25,25,25,25,3,3,1,1,85,104,21,26,6,11,12,17,1,2,-1,-1,-1,-1,-1,-1,101991
缪那,2058,1048,0,0,0,100,39,4.5,23,41,22,32,0,0,0,0,0,0,5,0,1,1,71,93,17,23,10,16,11,17,1,2,-1,-1,-1,-1,-1,-1,101443
姆伊,301,242,0,100,0,0,20,4.5,36,19,22,10,0,0,0,0,0,0,0,0,1,1,38,49,4,7,5,8,1,4,1,2,110,-1,-1,-1,-1,-1,100348
姆伊,327,242,0,100,0,0,20,4.5,36,19,22,10,0,0,0,0,0,0,0,0,1,1,38,49,4,7,5,8,1,4,1,2,110,-1,-1,-1,-1,-1,100348
姆伊,1009,242,0,100,0,0,20,4.5,36,19,22,10,0,0,0,0,0,0,0,0,1,1,38,49,4,7,5,8,1,4,1,2,110,-1,-1,-1,-1,-1,100348
姆伊,1010,242,0,100,0,0,20,4.5,36,19,22,10,0,0,0,0,0,0,0,0,38,40,320,438,39,66,43,71,13,38,1,2,110,-1,-1,-1,-1,-1,100348
姆伊,1506,242,0,100,0,0,20,4.5,36,19,22,10,0,0,0,0,0,0,0,0,10,15,106,189,13,28,14,30,4,16,1,2,110,-1,-1,-1,-1,-1,100348
那尔斯,2097,1081,90,0,0,10,26,4.5,31,29,25,25,0,0,0,0,0,0,1,1,1,1,51,66,8,12,7,11,5,9,1,2,-1,-1,-1,-1,-1,-1,101549
那尔斯,2160,1081,90,0,0,10,26,4.5,31,29,25,25,0,0,0,0,0,0,1,1,60,70,521,776,88,146,79,135,60,111,1,2,-1,-1,-1,-1,-1,-1,101549
那提拉,2101,1085,50,50,0,0,20,4.5,35,26,29,15,0,0,0,0,0,0,1,1,1,1,41,52,6,9,6,9,2,5,1,2,-1,-1,-1,-1,-1,-1,101552
那提拉,2151,1085,50,50,0,0,20,4.5,35,26,29,15,0,0,0,0,0,0,1,1,30,40,280,464,42,80,46,85,17,47,1,2,-1,-1,-1,-1,-1,-1,101552
奈坎特,2571,1186,0,40,60,0,27,4.5,29,50,28,28,0,0,0,0,0,0,6,1,1,1,58,74,14,18,9,13,7,10,1,2,640,-1,-1,-1,-1,-1,101881
奈宇罗,2572,1187,80,0,0,20,27,4.5,31,48,31,24,0,0,0,0,0,0,6,1,1,1,60,75,14,18,10,14,5,9,1,2,640,-1,-1,-1,-1,-1,101882
尼基斯,1582,748,70,30,0,0,20,4.5,29,24,27,22,0,0,0,0,0,0,1,1,1,1,37,48,5,8,6,9,4,6,1,2,-1,-1,-1,-1,-1,-1,100843
尼基斯,1914,748,70,30,0,0,20,4.5,29,24,27,22,0,0,0,0,0,0,1,1,80,89,621,903,96,160,105,170,67,126,1,2,-1,-1,-1,-1,-1,-1,100843
尼加斯,1581,747,40,0,0,60,19,4.5,26,25,26,26,0,0,0,0,0,0,1,1,1,1,33,44,5,8,5,8,4,7,1,2,-1,-1,-1,-1,-1,-1,100842
尼加斯,1707,747,40,0,0,60,19,4.5,26,25,26,26,0,0,0,0,0,0,1,1,45,55,345,552,57,103,59,105,46,89,1,2,-1,-1,-1,-1,-1,-1,100842
尼可斯,43,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,1,1,26,37,4,6,4,6,2,5,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,391,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,1,2,26,45,4,8,4,8,2,6,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,392,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,3,5,38,70,6,12,6,12,3,9,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,393,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,4,6,44,78,6,14,6,14,4,11,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,432,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,6,9,56,103,8,18,8,18,5,14,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,723,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,10,12,80,128,12,23,12,23,8,17,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,724,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,12,14,92,144,14,26,14,26,9,20,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,725,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,14,16,104,161,16,29,16,29,10,22,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,1025,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,45,48,289,426,45,77,45,77,29,59,1,2,-1,-1,-1,-1,-1,-1,100276
尼可斯,1026,62,40,60,0,0,18,4.5,24,20,20,17,0,0,0,0,0,0,0,3,47,50,300,442,46,80,46,80,30,62,1,2,-1,-1,-1,-1,-1,-1,100276
尼修喀,2631,1241,20,0,0,90,26,4.5,30,38,27,21,10,10,10,10,10,10,5,5,1,1,52,67,11,14,8,12,4,8,1,2,-1,-1,-1,-1,-1,-1,101962
尼修喀,2735,1345,20,0,0,90,30,4.5,30,49,37,25,10,10,10,10,10,10,5,5,1,1,68,85,16,20,13,17,6,11,1,2,-1,-1,-1,-1,-1,-1,101962
诺克斯,1655,822,0,50,50,0,25,4.5,30,28,24,24,0,0,0,0,0,0,1,1,1,1,48,62,8,11,7,10,5,9,1,2,-1,-1,-1,-1,-1,-1,100917
诺斯多洛斯,366,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,1,1,35,48,6,9,5,8,5,8,1,2,-1,-1,-1,-1,-1,-1,100387
诺斯多洛斯,1194,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,56,57,356,505,66,103,55,92,51,86,1,2,-1,-1,-1,-1,-1,-1,100387
诺斯多洛斯,1197,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,57,58,362,514,67,104,56,93,52,88,1,2,-1,-1,-1,-1,-1,-1,100387
诺斯多洛斯,1200,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,58,59,367,522,68,106,57,95,52,89,1,2,-1,-1,-1,-1,-1,-1,100387
诺斯多洛斯,1319,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,80,82,496,709,92,144,77,129,71,121,1,2,-1,-1,-1,-1,-1,-1,100387
诺斯多洛斯,1440,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,25,30,175,285,32,58,27,52,25,49,1,2,-1,-1,-1,-1,-1,-1,100387
诺斯多洛斯,1449,334,0,0,90,10,24,4.5,21,24,19,23,0,0,0,0,0,0,1,0,90,95,554,816,103,166,86,148,79,140,1,2,-1,-1,-1,-1,-1,-1,100387
欧拉欧拉,2604,1214,40,0,0,60,28,4.5,24,34,10,30,0,0,0,0,0,0,2,2,1,1,46,62,10,14,4,8,7,11,1,2,-1,-1,-1,-1,-1,-1,101927
欧林吉鲁,1605,772,0,0,60,40,19,4.5,19,30,22,31,0,0,0,0,0,0,1,1,1,1,29,40,6,9,5,7,5,8,1,2,-1,-1,-1,-1,-1,-1,100867
欧林吉鲁,1731,772,0,0,60,40,19,4.5,19,30,22,31,0,0,0,0,0,0,1,1,85,95,550,841,119,190,93,161,102,169,1,2,-1,-1,-1,-1,-1,-1,100867
欧胖达,2398,116,0,0,50,50,23,4.5,30,42,26,26,0,0,0,0,0,0,1,1,1,1,48,61,10,14,7,10,5,8,1,2,-1,-1,-1,-1,-1,-1,101714
欧奇肯,2581,1191,20,0,0,80,32,4.5,25,44,20,43,0,0,0,0,0,0,5,3,1,1,64,83,15,20,8,13,13,17,1,2,649,-1,-1,-1,-1,-1,101908
欧瑟菲,1625,792,80,0,0,20,21,4.5,35,23,33,14,0,0,0,0,0,0,1,1,1,1,43,55,5,9,7,10,2,5,1,2,-1,-1,-1,-1,-1,-1,100887
欧瑟菲,1838,792,80,0,0,20,21,4.5,35,23,33,14,0,0,0,0,0,0,1,1,80,85,694,942,96,153,126,185,40,92,1,2,-1,-1,-1,-1,-1,-1,100887
欧瑟菲,1839,792,80,0,0,20,21,4.5,35,23,33,14,0,0,0,0,0,0,1,1,85,90,735,995,101,162,133,196,42,98,1,2,-1,-1,-1,-1,-1,-1,100887
欧西摩米,2145,1117,0,90,10,0,29,4.5,36,42,22,24,0,0,0,0,0,0,1,1,1,1,66,82,13,17,8,12,6,10,1,2,-1,-1,-1,-1,-1,-1,101573
帕格帕格鲁,21012,21012,0,0,50,50,26,4.5,27,40,20,36,10,10,10,10,10,10,7,3,1,1,52,67,11,15,6,10,8,12,1,2,-1,-1,-1,-1,-1,-1,131042
胖达多,2397,115,0,50,50,0,23,4.5,29,37,25,27,0,0,0,0,0,0,1,1,1,1,46,59,9,12,7,10,5,8,1,2,-1,-1,-1,-1,-1,-1,101720
胖达利,2395,108,0,0,50,50,23,4.5,27,37,25,29,0,0,0,0,0,0,1,1,1,1,44,58,9,12,7,10,6,9,1,2,-1,-1,-1,-1,-1,-1,101719
培罗多,2348,89,80,0,0,20,26,4.5,23,44,27,38,0,0,0,0,0,0,1,1,1,1,51,66,12,16,8,12,9,13,1,2,-1,-1,-1,-1,-1,-1,101620
佩露夏,1610,777,0,100,0,0,30,4.5,27,43,19,28,1,1,1,1,1,1,1,1,1,1,58,75,14,18,7,11,7,12,1,2,-1,-1,-1,-1,-1,-1,100872
佩露夏,21191,21191,0,100,0,0,120,8,62,84,53,49,1,1,1,1,1,1,1,1,1,1,516,585,115,132,81,99,56,73,1,2,-1,-1,-1,-1,-1,-1,100872
佩露夏,2663,1273,0,100,0,0,38,4.5,24,42,18,46,10,10,10,10,10,10,3,3,1,1,75,97,17,23,9,14,16,22,1,2,659,668,-1,-1,-1,-1,100872
佩露夏,2684,1294,0,100,0,0,36,4.5,25,42,17,48,0,0,0,0,0,0,1,3,1,1,73,93,16,21,8,13,16,21,1,2,14,674,623,-1,-1,-1,100872
佩罗亚,2001,1006,0,80,20,0,26,4.5,33,27,22,27,0,0,0,0,0,0,1,1,1,1,53,68,8,12,7,10,6,10,1,2,-1,-1,-1,-1,-1,-1,101461
佩伊冰轮,21097,21097,0,100,0,0,34,6,28,53,16,49,10,10,10,10,10,10,7,3,1,1,76,96,19,24,8,13,15,20,1,2,1055,590,655,-1,-1,-1,110180
佩伊冰轮,21189,21189,100,100,100,100,150,9,150,90,26,80,10,10,10,10,10,10,7,3,1,1,1188,1275,164,186,78,99,117,138,1,2,1055,590,655,-1,-1,-1,110180
扑满乌力,1558,725,0,0,0,100,25,4.5,31,27,28,33,0,0,0,0,0,0,1,1,1,1,52,66,8,11,8,11,7,11,1,2,-1,-1,-1,-1,-1,-1,100820
普多那托,2613,1223,0,0,20,80,33,4.5,32,33,30,20,3,3,3,3,3,3,4,0,1,1,68,87,12,17,11,16,5,10,1,2,-1,-1,-1,-1,-1,-1,101944
普多那托,2723,1333,0,0,20,80,33,4.5,32,42,30,30,3,3,3,3,3,3,4,0,1,1,74,93,15,20,12,16,9,13,1,2,-1,-1,-1,-1,-1,-1,101944
普鲁冰月,21056,21056,0,100,0,0,36,4.5,28,47,19,48,30,30,30,30,30,30,7,3,1,1,79,100,18,23,9,14,16,21,1,2,-1,-1,-1,-1,-1,-1,128001
普鲁卡西,21002,21002,0,0,90,10,36,4.5,28,47,19,48,30,30,30,30,30,30,7,3,1,1,79,100,18,23,9,14,16,21,1,2,659,720,-1,-1,-1,-1,110112
普鲁夏,1609,776,30,70,0,0,25,4.5,26,37,19,32,0,0,0,0,0,0,1,1,1,1,47,61,10,13,6,9,7,11,1,2,-1,-1,-1,-1,-1,-1,100871
普鲁夏,2683,1293,30,70,0,0,36,4.5,26,42,21,44,0,0,0,0,0,0,1,3,1,1,74,95,16,22,10,15,15,20,1,2,14,674,507,-1,-1,-1,100871
普托坎克,2616,1226,0,0,90,10,33,4.5,33,37,32,17,3,3,3,3,3,3,4,0,1,1,70,89,13,18,12,17,4,9,1,2,-1,-1,-1,-1,-1,-1,101947
普托坎克,2722,1332,0,0,90,10,33,4.5,33,47,32,27,3,3,3,3,3,3,4,0,1,1,77,96,17,22,12,17,8,12,1,2,-1,-1,-1,-1,-1,-1,101947
普托托,2614,1224,50,50,0,0,33,4.5,34,34,34,15,3,3,3,3,3,3,4,0,1,1,70,90,13,17,13,17,4,8,1,2,-1,-1,-1,-1,-1,-1,101945
普托托,2720,1330,50,50,0,0,33,4.5,34,44,34,25,3,3,3,3,3,3,4,0,1,1,77,96,16,21,13,18,7,12,1,2,-1,-1,-1,-1,-1,-1,101945
齐尔格尔顿,77,143,0,30,70,0,27,4.5,28,29,21,20,0,0,0,0,0,0,5,0,1,1,48,63,8,12,6,10,4,8,1,2,-1,-1,-1,-1,-1,-1,100309
齐尔格尔顿,1188,143,0,30,70,0,27,4.5,28,29,21,20,0,0,0,0,0,0,5,0,1,1,48,63,8,12,6,10,4,8,1,2,-1,-1,-1,-1,-1,-1,100309
